policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,161186371,3729590791,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/ISE/1305974088__qajiQCn2.jpg,New £2.50/day Private Medical Insurance Sweeps The UK,Get a free quote for Private Medical Insurance here.,approved,approved,(null),(null),135281015,3660251322,http://cdn.taboola.com/libtrc/static/thumbnails/849b57de5d186b680fd0c125b63f817e.jpg,Stop Wasting On Insurance And Get A Quote Online,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: government check 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",209628618,4032571264,http://cdn.taboola.com/libtrc/static/thumbnails/a208fb8e8ea11584cb34f3b505efc563.jpg,Adults on Medicare Due a Huge Surprise This ${dayofweek:capitalized}$,Special Benefits Everyone On Medicare Can Apply For,approved,(null),(null),(null)
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",206960223,3948019111,http://cdn.taboola.com/libtrc/static/thumbnails/a8b562aedc1a1f8eb22f2a48d4695a86.jpg,Unique Benefit Many With Medicare Can Apply For,Most Adults On Medicare Still Don't Know This (Do It Today),approved,(null),(null),(null)
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",208726034,4019186489,http://cdn.taboola.com/libtrc/static/thumbnails/e868b87dd2fcaa24bc529b552a3662a4.jpg,This New £28 per Month Health Insurance is Sweeping the UK,Get a Free quote for Private Health Insurance ,approved,(null),(null),(null)
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",205659827,3922002812,http://cdn.taboola.com/libtrc/static/thumbnails/03d8d5a722dc0bccb349043406bfb007.png,(Surprising Reveal) So Few People On Medicare Know This...,Special Benefits Eveyone On Medicare Can Apply For,approved,(null),(null),(null)
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",175438581,3893974912,http://cdn.taboola.com/libtrc/static/thumbnails/f0e94309d760804f785e7384f024ed54.png,Those On Medicare &  Medicaid In For A Huge Surprise (Do This Today),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",190166177,3929018199,http://cdn.taboola.com/libtrc/static/thumbnails/1ecb9a69e66e6d17f281233ff2d9e6cb.jpeg,Under 64? Not On Medicaid? Claim Approved Benefits,You Could Claim These Benefits with Health Insurance (Check Now),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Implying government endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",190166178,3929018200,http://cdn.taboola.com/libtrc/static/thumbnails/d0e1bc1c3586054171ebf0a5a2d5adaa.jpg,Under 64? Not On Medicaid? Claim Approved Benefits,You Could Claim These Benefits with Health Insurance (Check Now),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Implying government endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",190166175,3929018196,http://cdn.taboola.com/libtrc/static/thumbnails/93357499c6edadd80b3489b4c07d063f.jpeg,Under 64? Not On Medicaid? Claim Approved Benefits,You Could Claim These Benefits with Health Insurance (Check Now),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Implying government endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",190166176,3929018197,http://cdn.taboola.com/libtrc/static/thumbnails/fbafc055f19a1cf58492c9d51e775b18.jpeg,Under 64? Not On Medicaid? Claim Approved Benefits,You Could Claim These Benefits with Health Insurance (Check Now),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Implying government endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,138120865,3676882621,http://cdn.taboola.com/libtrc/static/thumbnails/1b3fe9ac9a9c9986a1f11b1431f5ed18.jpg,"${region:capitalized}$ Residents Making Under $50,000 Can Qualify For This New Health Program","Adults Making Under $50,000 And Not On Medicaid Or Medicare Can Activate Their Free Health Insurance And Benefits Starting This Week.",rejected,rejected,The ad makes unverified endorsement claims by suggesting a government-related program without clear evidence or authorization. It implies government endorsement which is not substantiated.,"[""1.5""]",196913160,3944790544,http://cdn.taboola.com/libtrc/static/thumbnails/8dce60f801a31899cf1e4dcb9457693b.png,Free Health Insurance Policy,Do You Qualify For A Free Health Insurance Policy?,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used Copyright Material,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used copyright material.

For example: Personal information, address etc is mentioned.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),190907889,3931014574,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/IBK/135929392__wjtZwv7N.jpg,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,(null),(null),(null)
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),190907890,3931014575,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1367285009__BK2wHXn8.jpg,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,(null),(null),(null)
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),190907881,3931014597,http://cdn.taboola.com/libtrc/static/thumbnails/c9f8b22550dca8174852ff95e97d9d25.png,Seniors! Invest in Yourself: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,(null),(null),(null)
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),190907869,3931014662,http://cdn.taboola.com/libtrc/static/thumbnails/8689e8f3f844e68da3005dd6196cb861.png,Best Types of Savings Accounts: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,(null),(null),(null)
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),160187982,3725875987,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/40e14f40-a904-470a-8472-39f1d789b449__f1bcyzNn.jpg,Unlock the Secrets of Precious Metals,Uncover the hidden opportunities in precious metals investing and secure your financial future with our expert guidance.,approved,(null),(null),(null)
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),139680512,3681652502,http://cdn.taboola.com/libtrc/static/thumbnails/f2bfae7b037a82553eb714c9abf3c60d.jpg,See How Much You Could Save From Medicare Enrollment,Perform A Simple Search On The Next Page To See How Much You Can Save With Medicare Enrollment.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

 
Used an unverified government endorsement. 
 

For example: social security administration 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),143687189,3694973416,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/55200f4f-562f-4958-8f2b-38902bc11d64__0APv2AMM.jpg,You Could Save Up To $50k in Electricity Bills By Installing Free Solar Panels,Perform A Simple Search On The Next Page To See How You Can Get Solar Panels For $0.,rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title: 

Made negative or unverified claims about another product or service.

For example: You Could Save Up To $50k in Electricity Bills By Installing Free Solar Panels

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),154730423,3732019694,http://cdn.taboola.com/libtrc/static/thumbnails/e3c741d1601c5c96e6acfaf295fdc860.png,How to Earn a Side Income Online with Your Laptop Computer and Google Ads in 2023!,Sign up for the Free Training Webinar and Join us in this Life Changing Program Today!,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Featuring google logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),143681005,3694973992,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/55200f4f-562f-4958-8f2b-38902bc11d64__0APv2AMM.jpg,Put $0 Down and Get Solar Panels Installed Today,Perform A Simple Search On The Next Page To See How You Can Get Solar Panels For $0.,rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title: 

Made negative or unverified claims about another product or service.

For example: Put $0 Down and Get Solar Panels Installed Today// You Could Save $50k in Electricity Bills By Installing Free Solar Panels

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Copyrights and Competitive Claims,190907886,3931014568,http://cdn.taboola.com/libtrc/static/thumbnails/dab2f30927c4426388a4645a355bdfc9.png,Tips on How to Save Money for Seniors: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,approved,(null),(null),199835803,3951297578,http://cdn.taboola.com/libtrc/static/thumbnails/e6340172fa5b1b81f430c8afddfa735f.png,Save Money on Car Insurance in ${region:capitalized}$,Auto Insurance Checker - Get the best price on Car Insurance. Save up to $500! Get discounts for having no accidents/tickets and hidden things like if you're a college alumni! Check today to see if you can save $ on your car insurance bill.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Used an unverified government endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",197340249,3940159788,http://cdn.taboola.com/libtrc/static/thumbnails/6a044c337e112cf2267441eb1dffb8ac.jpeg,Medicare Recipients Are Due A Huge Surprise (Check Now),People on Medicare Are Claiming This Benefit (Check Today),approved,(null),(null),(null)
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",130750151,3611006459,http://cdn.taboola.com/libtrc/static/thumbnails/cb68017e7af03f27b7811ef38d4ad3c2.png,On Medicare A & B? Check This Now,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",199438429,3950031530,http://cdn.taboola.com/libtrc/static/thumbnails/3bae13245649e26120125e08f5c431ba.jpg,People Born 1941-1979 On Medicare Are In For A Treat This June (Check If You Qualify),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",175438581,3893974912,http://cdn.taboola.com/libtrc/static/thumbnails/f0e94309d760804f785e7384f024ed54.png,Those On Medicare &  Medicaid In For A Huge Surprise (Do This Today),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",134485479,3658105954,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1282868145__7iO9Vdx1.jpg,Are You a Brit Born Between 1952-2004 Without Life Insurance? Check Your Eligibility Now,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",135656265,3661595388,http://cdn.taboola.com/libtrc/static/thumbnails/ab1acc3962c53fe49f4acfc8b855cfb1.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: featuring ""united states treasury""

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",130513174,3609560474,http://cdn.taboola.com/libtrc/static/thumbnails/4735123e1d8eec109d8c46ec7c08d530.jpg,People On Medicare Are Getting A Big Surprise in January,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: symbol
the department of treasury


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",130513173,3609560471,http://cdn.taboola.com/libtrc/static/thumbnails/80aa3ef5416ef044a7e762b85d498fa4.jpg,People On Medicare Are Getting A Big Surprise in January,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Government Symbols Or Imagery Such As  Government Checks,"We found the thumbnail image either didn’t have the correct permissions or was making unsubstantiated endorsement claims. 
The image featured: 

 
Government symbols or imagery such as  government checks 

Please amend and resubmit."
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",130513176,3609560518,http://cdn.taboola.com/libtrc/static/thumbnails/e2f572647f143dc5acf2fdfae4a8bce8.jpg,People On Medicare Are Getting A Big Surprise in January,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: symbol
the department of treasury


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,135744920,3661869195,http://cdn.taboola.com/libtrc/static/thumbnails/a668c3b091edd25c4466b6445a6b9662.jpg,People On Medicare Are Getting A Big Surprise This ${dayofweek}$,Check Your Eligibility,rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: Used an unverified government endorsement. For example: featuring ""united states treasury"". To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",133450451,3655244655,http://cdn.taboola.com/libtrc/static/thumbnails/1e4f54f49655c572638219db9f0c708e.png,Medicare Recipients Getting A Big Surprise This ${dayofweek:capitalized}$ ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Government Symbols Or Imagery Such As Government Check,"We found the thumbnail image either didn’t have the correct permissions or was making unsubstantiated endorsement claims. 
The image featured: 
Government symbols or imagery such as government check.
Please amend and resubmit. 
"
Copyrights and Competitive Claims,142805574,3692894440,http://cdn.taboola.com/libtrc/static/thumbnails/2f28b9b6010172c43e7daa63b05b0377.jpg,Australians using tax to pay off a mortgage in 8-10 years.,"Got a home loan approved, now you’re stuck with a debt for 30 years. Having a massive debt hanging over your head for the next 30 years stressing you out? You’re not alone.",rejected,approved,(null),(null),193229649,3936155654,http://cdn.taboola.com/libtrc/static/thumbnails/5516f51edb43030461ab9cc278b14653.png,See if your eligible for a Tax Refund,You can claim for 4 years.,approved,(null),(null),(null)
Copyrights and Competitive Claims,142805574,3692894440,http://cdn.taboola.com/libtrc/static/thumbnails/2f28b9b6010172c43e7daa63b05b0377.jpg,Australians using tax to pay off a mortgage in 8-10 years.,"Got a home loan approved, now you’re stuck with a debt for 30 years. Having a massive debt hanging over your head for the next 30 years stressing you out? You’re not alone.",rejected,approved,(null),(null),210177085,4046765764,http://cdn.taboola.com/libtrc/static/thumbnails/99d1b37e97b5cc1c48a7f020e4003e2d.png,"Put Interest ""On Ice"" Until Nearly 2026",Choose a card with 0% interest and pay down your debt faster.,approved,(null),(null),(null)
Copyrights and Competitive Claims,142805574,3692894440,http://cdn.taboola.com/libtrc/static/thumbnails/2f28b9b6010172c43e7daa63b05b0377.jpg,Australians using tax to pay off a mortgage in 8-10 years.,"Got a home loan approved, now you’re stuck with a debt for 30 years. Having a massive debt hanging over your head for the next 30 years stressing you out? You’re not alone.",rejected,approved,(null),(null),207948434,3984983538,http://cdn.taboola.com/libtrc/static/thumbnails/a88ce047c514f8498f739b9f1efa5523.png,"Put Interest ""On Ice"" Until Nearly 2026",Choose a card with 0% interest and pay down your debt faster.,approved,(null),(null),(null)
Copyrights and Competitive Claims,142805574,3692894440,http://cdn.taboola.com/libtrc/static/thumbnails/2f28b9b6010172c43e7daa63b05b0377.jpg,Australians using tax to pay off a mortgage in 8-10 years.,"Got a home loan approved, now you’re stuck with a debt for 30 years. Having a massive debt hanging over your head for the next 30 years stressing you out? You’re not alone.",rejected,approved,(null),(null),193692727,3936540953,http://cdn.taboola.com/libtrc/static/thumbnails/57bf976abbb4af8fc291b2d59300a90c.png,The Next Big AI Stock: Invest Before May 5th,"AI is predicted to grow 39,900% in the next six years. Find out which company, founded by a successful tech entrepreneur and trading at $25, could be your best shot at massive returns.",approved,(null),(null),(null)
